"Cube Title","Product Id","CANSIM Id",URL,"Cube Notes","Archive Status",Frequency,"Start Reference Period","End Reference Period","Total number of dimensions"
"Single and multiple residential property owners: Demographic data and value of properties owned, inactive","46100038",,"https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=4610003801",1;2;20;21;36,"ARCHIVED -  a cube publicly available but no longer being updated","Occasional","2018-01-01","2022-01-01","5",

"Dimension ID","Dimension name","Dimension Notes","Dimension Definitions"
"1","Geography",2,""
"2","Owner-occupied property type",4,""
"3","Number of residential properties owned",8,""
"4","Sex of property owner",,""
"5","Estimates",21,""

"Dimension ID","Member Name","Classification Code","Member ID","Parent Member ID",Terminated,"Member Notes","Member Definitions"
"1","Fermeuse, Town","[1001136]","1375","1218","",,
"1","Ferryland, Town","[1001149]","1376","1218","",,
"1","Fleur de Lys, Town","[1008075]","1377","1218","",,
"1","Flower's Cove, Town","[1009024]","1378","1218","",,
"1","Fogo Island, Town","[1008099]","1379","1218","",,
"1","Forteau, Town","[1010005]","1380","1218","",,
"1","Fortune, Town","[1002018]","1381","1218","",,
"1","Fox Cove-Mortier, Town","[1002025]","1382","1218","",,
"1","Fox Harbour, Town","[1001254]","1383","1218","",,
"1","Frenchman's Cove, Town","[1002017]","1384","1218","",,
"1","Gallants, Town","[1004017]","1385","1218","",,
"1","Gambo, Town","[1007047]","1386","1218","",,
"1","Garnish, Town","[1002021]","1387","1218","",,
"1","Gaskiers-Point La Haye, Town","[1001174]","1388","1218","",,
"1","Gaultois, Town","[1003012]","1389","1218","",,
"1","Glenburnie-Birchy Head-Shoal Brook, Town","[1009030]","1390","1218","",,
"1","Glovertown, Town","[1007044]","1391","1218","",,
"1","Goose Cove East, Town","[1009039]","1392","1218","",,
"1","Grand Bank, Town","[1002019]","1393","1218","",,
"1","Grand le Pierre, Town","[1002030]","1394","1218","",,
"1","Greenspond, Town","[1007054]","1395","1218","",,
"1","Hampden, Town","[1005008]","1396","1218","",,
"1","Hant's Harbour, Town","[1001335]","1397","1218","",,
"1","Happy Adventure, Town","[1007041]","1398","1218","",,
"1","Happy Valley-Goose Bay, Town","[1010025]","1399","1218","",,
"1","Harbour Breton, Town","[1003008]","1400","1218","",,
"1","Harbour Grace, Town","[1001379]","1401","1218","",,
"1","Harbour Main-Chapel's Cove-Lakeview, Town","[1001469]","1402","1218","",,
"1","Hare Bay, Town","[1007049]","1403","1218","",,
"1","Hawke's Bay, Town","[1009018]","1404","1218","",,
"1","Heart's Content, Town","[1001325]","1405","1218","",,
"1","Heart's Delight-Islington, Town","[1001312]","1406","1218","",,
"1","Heart's Desire, Town","[1001316]","1407","1218","",,
"1","Hermitage-Sandyville, Town","[1003011]","1408","1218","",,
"1","Holyrood, Town","[1001472]","1409","1218","",,
"1","Hopedale, Town","[1011030]","1410","1218","",,
"1","Howley, Town","[1005006]","1411","1218","",,
"1","Indian Bay, Town","[1007067]","1412","1218","",,
"1","Isle aux Morts, Town","[1003032]","1413","1218","",,
"1","Jackson's Arm, Town","[1005005]","1414","1218","",,
"1","Keels, Town","[1007025]","1415","1218","",,
"1","King's Cove, Town","[1007027]","1416","1218","",,
"1","King's Point, Town","[1008069]","1417","1218","",,
"1","Kippens, Town","[1004020]","1418","1218","",,
"1","L'Anse au Loup, Town","[1010002]","1419","1218","",,
"1","L'Anse-au-Clair, Town","[1010004]","1420","1218","",,
"1","LaScie, Town","[1008076]","1421","1218","",,
"1","Labrador City, Town","[1010032]","1422","1218","",,
"1","Lamaline, Town","[1002012]","1423","1218","",,
"1","Lark Harbour, Town","[1005024]","1424","1218","",,
"1","Lawn, Town","[1002011]","1425","1218","",,
"1","Leading Tickles, Town","[1008048]","1426","1218","",,
"1","Lewin's Cove, Town","[1002002]","1427","1218","",,
"1","Lewisporte, Town","[1008044]","1428","1218","",,
"1","Little Bay East, Town","[1002055]","1429","1218","",,
"1","Little Bay Islands, Town","[1008064]","1430","1218","",,
"1","Little Bay, Town","[1008063]","1431","1218","",,
"1","Little Burnt Bay, Town","[1008045]","1432","1218","",,
"1","Long Harbour-Mount Arlington Heights, Town","[1001263]","1433","1218","",,
"1","Lord's Cove, Town","[1002013]","1434","1218","",,
"1","Lourdes, Town","[1004037]","1435","1218","",,
"1","Lumsden, Town","[1008004]","1436","1218","",,
"1","Lushes Bight-Beaumont-Beaumont North, Town","[1008056]","1437","1218","",,
"1","Main Brook, Town","[1009028]","1438","1218","",,
"1","Makkovik, Town","[1011020]","1439","1218","",,
"1","Mary's Harbour, Town","[1010011]","1440","1218","",,
"1","Marystown, Town","[1002024]","1441","1218","",,
"1","Middle Arm, Town","[1008072]","1442","1218","",,
"1","Miles Cove, Town","[1008098]","1443","1218","",,
"1","Millertown, Town","[1006028]","1444","1218","",,
"1","Milltown-Head of Bay d'Espoir, Town","[1003018]","1445","1218","",,
"1","Ming's Bight, Town","[1008095]","1446","1218","",,
"1","Morrisville, Town","[1003020]","1447","1218","",,
"1","Mount Carmel-Mitchells Brook-St. Catherine's, Town","[1001197]","1448","1218","",,
"1","Musgrave Harbour, Town","[1008006]","1449","1218","",,
"1","Musgravetown, Town","[1007032]","1450","1218","",,
"1","Nain, Town","[1011035]","1451","1218","",,
"1","New Perlican, Town","[1001328]","1452","1218","",,
"1","New-Wes-Valley, Town","[1007060]","1453","1218","",,
"1","Nippers Harbour, Town","[1008070]","1454","1218","",,
"1","Norman's Cove-Long Cove, Town","[1001285]","1455","1218","",,
"1","Norris Arm, Town","[1006003]","1456","1218","",,
"1","Norris Point, Town","[1009012]","1457","1218","",,
"1","North West River, Town","[1010022]","1458","1218","",,
"1","Northern Arm, Town","[1006015]","1459","1218","",,
"1","Old Perlican, Town","[1001343]","1460","1218","",,
"1","Pacquet, Town","[1008078]","1461","1218","",,
"1","Parkers Cove, Town","[1002034]","1462","1218","",,
"1","Parson's Pond, Town","[1009017]","1463","1218","",,
"1","Peterview, Town","[1006021]","1464","1218","",,
"1","Pilley's Island, Town","[1008053]","1465","1218","",,
"1","Pinware, Town","[1010007]","1466","1218","",,
"1","Placentia, Town","[1001240]","1467","1218","",,
"1","Point Lance, Town","[1001225]","1468","1218","",,
"1","Point Leamington, Town","[1008049]","1469","1218","",,
"1","Point May, Town","[1002014]","1470","1218","",,
"1","Point au Gaul, Town","[1002015]","1471","1218","",,
"1","Point of Bay, Town","[1008047]","1472","1218","",,
"1","Pool's Cove, Town","[1003005]","1473","1218","",,
"1","Port Anson, Town","[1008062]","1474","1218","",,
"1","Port Blandford, Town","[1007036]","1475","1218","",,
"1","Port Hope Simpson, Town","[1010009]","1476","1218","",,
"1","Port Kirwan, Town","[1001140]","1477","1218","",,
"1","Port Rexton, Town","[1007016]","1478","1218","",,
"1","Port Saunders, Town","[1009019]","1479","1218","",,
"1","Port au Choix, Town","[1009022]","1480","1218","",,
"1","Port au Port East, Town","[1004021]","1481","1218","",,
"1","Port au Port West-Aguathuna-Felix Cove, Town","[1004042]","1482","1218","",,
"1","Portugal Cove South, Town","[1001105]","1483","1218","",,
"1","Postville, Town","[1011015]","1484","1218","",,
"1","Raleigh, Town","[1009035]","1485","1218","",,
"1","Ramea, Town","[1003026]","1486","1218","",,
"1","Red Bay, Town","[1010003]","1487","1218","",,
"1","Red Harbour, Town","[1002037]","1488","1218","",,
"1","Reidville, Town","[1005009]","1489","1218","",,
"1","Rencontre East, Town","[1003002]","1490","1218","",,
"1","Renews-Cappahayden, Town","[1001131]","1491","1218","",,
"1","Rigolet, Town","[1011010]","1492","1218","",,
"1","River of Ponds, Town","[1009048]","1493","1218","",,
"1","Riverhead, Town","[1001181]","1494","1218","",,
"1","Robert's Arm, Town","[1008060]","1495","1218","",,
"1","Rocky Harbour, Town","[1009013]","1496","1218","",,
"1","Roddickton-Bide Arm, Town","[1009007]","1497","1218","",,
"1","Rose Blanche-Harbour le Cou, Town","[1003045]","1498","1218","",,
"1","Rushoon, Town","[1002033]","1499","1218","",,
"1","Sally's Cove, Town","[1009037]","1500","1218","",,
"1","Salmon Cove, Town","[1001361]","1501","1218","",,
"1","Salvage, Town","[1007046]","1502","1218","",,
"1","Sandringham, Town","[1007043]","1503","1218","",,
"1","Sandy Cove, Town","[1007039]","1504","1218","",,
"1","Seal Cove (Fortune Bay), Town","[1003010]","1505","1218","",,
"1","Seal Cove (White Bay), Town","[1008091]","1506","1218","",,
"1","Small Point-Adam's Cove-Blackhead-Broad Cove, Town","[1001352]","1507","1218","",,
"1","South Brook, Town","[1008059]","1508","1218","",,
"1","South River, Town","[1001434]","1509","1218","",,
"1","Southern Harbour, Town","[1001267]","1510","1218","",,
"1","Springdale, Town","[1008061]","1511","1218","",,
"1","St. Alban's, Town","[1003019]","1512","1218","",,
"1","St. Anthony, Town","[1009029]","1513","1218","",,
"1","St. Bernard's-Jacques Fontaine, Town","[1002041]","1514","1218","",,
"1","St. Brendan's, Town","[1007048]","1515","1218","",,
"1","St. Bride's, Town","[1001228]","1516","1218","",,
"1","St. George's, Town","[1004013]","1517","1218","",,
"1","St. Jacques-Coomb's Cove, Town","[1003003]","1518","1218","",,
"1","St. Joseph's, Town","[1001192]","1519","1218","",,
"1","St. Lawrence, Town","[1002008]","1520","1218","",,
"1","St. Lewis, Town","[1010010]","1521","1218","",,
"1","St. Lunaire-Griquet, Town","[1009032]","1522","1218","",,
"1","St. Mary's, Town","[1001178]","1523","1218","",,
"1","St. Pauls, Town","[1009020]","1524","1218","",,
"1","St. Shott's, Town","[1001120]","1525","1218","",,
"1","St. Vincent's-St. Stephen's-Peter's River, Town","[1001169]","1526","1218","",,
"1","Stephenville Crossing, Town","[1004018]","1527","1218","",,
"1","Stephenville, Town","[1004019]","1528","1218","",,
"1","Summerford, Town","[1008033]","1529","1218","",,
"1","Sunnyside, Town","[1001277]","1530","1218","",,
"1","Terra Nova, Town","[1007040]","1531","1218","",,
"1","Terrenceville, Town","[1002036]","1532","1218","",,
"1","Tilt Cove, Town","[1008073]","1533","1218","",,
"1","Traytown, Town","[1007037]","1534","1218","",,
"1","Trepassey, Town","[1001113]","1535","1218","",,
"1","Trinity (Trinity Bay), Town","[1007015]","1536","1218","",,
"1","Trinity Bay North, Town","[1007022]","1537","1218","",,
"1","Triton, Town","[1008054]","1538","1218","",,
"1","Trout River, Town","[1009010]","1539","1218","",,
"1","Twillingate, Town","[1008035]","1540","1218","",,
"1","Victoria, Town","[1001365]","1541","1218","",,
"1","Wabana, Town","[1001494]","1542","1218","",,
"1","Wabush, Town","[1010034]","1543","1218","",,
"1","West St. Modeste, Town","[1010006]","1544","1218","",,
"1","Westport, Town","[1008093]","1545","1218","",,
"1","Whitbourne, Town","[1001298]","1546","1218","",,
"1","Whiteway, Town","[1001308]","1547","1218","",,
"1","Winterland, Town","[1002023]","1548","1218","",,
"1","Winterton, Town","[1001332]","1549","1218","",,
"1","Woodstock, Town","[1008096]","1550","1218","",,
"1","Woody Point, Bonne Bay, Town","[1009011]","1551","1218","",,
"1","York Harbour, Town","[1005035]","1552","1218","",,
"1","Whitehorse, Census agglomeration (CA)","[990]","1554","1553","",,
"1","Outside of census metropolitan areas (CMAs) and census agglomerations (CAs), Yukon","","1562","1553","",,
"1","Ibex Valley, Hamlet","[6001055]","1555","1554","",,
"1","Lake Laberge 1, Self-government","[6001010]","1556","1554","",,
"1","Macpherson-Grizzly Valley, Unorganized","[6001059]","1557","1554","",,
"1","Marsh Lake, Unorganized","[6001058]","1558","1554","",,
"1","Mt. Lorne, Hamlet","[6001044]","1559","1554","",,
"1","Whitehorse, City","[6001009]","1560","1554","",,
"1","Whitehorse, Unorganized, Unorganized","[6001060]","1561","1554","",,
"1","Beaver Creek, Settlement","[6001042]","1563","1562","",,
"1","Burwash Landing, Settlement","[6001039]","1564","1562","",,
"1","Carcross 4, Self-government","[6001008]","1565","1562","",,
"1","Carcross, Settlement","[6001048]","1566","1562","",,
"1","Carmacks, Village","[6001012]","1567","1562","",,
"1","Champagne Landing 10, Indian Settlement","[6001038]","1568","1562","",,
"1","Dawson, Town","[6001029]","1569","1562","",,
"1","Destruction Bay, Settlement","[6001049]","1570","1562","",,
"1","Faro, Town","[6001004]","1571","1562","",,
"1","Haines Junction, Village","[6001018]","1572","1562","",,
"1","Johnsons Crossing, Settlement","[6001047]","1573","1562","",,
"1","Keno Hill, Settlement","[6001052]","1574","1562","",,
"1","Kloo Lake, Indian Settlement","[6001019]","1575","1562","",,
"1","Klukshu, Indian Settlement","[6001016]","1576","1562","",,
"1","Mayo, Village","[6001022]","1577","1562","",,
"1","Moosehide Creek 2, Self-government","[6001031]","1578","1562","",,
"1","Old Crow, Settlement","[6001043]","1579","1562","",,
"1","Pelly Crossing, Settlement","[6001041]","1580","1562","",,
"1","Ross River, Settlement","[6001037]","1581","1562","",,
"1","Stewart Crossing, Settlement","[6001050]","1582","1562","",,
"1","Swift River, Settlement","[6001046]","1583","1562","",,
"1","Tagish, Settlement","[6001036]","1584","1562","",,
"1","Teslin Post 13, Self-government","[6001007]","1585","1562","",,
"1","Teslin, Teslin land","[6001057]","1586","1562","",,
"1","Teslin, Village","[6001006]","1587","1562","",,
"1","Two Mile and Two and One-Half Mile Village, Indian Settlement","[6001035]","1588","1562","",,
"1","Upper Liard, Settlement","[6001032]","1589","1562","",,
"1","Watson Lake, Town","[6001003]","1590","1562","",,
"1","Yukon, Unorganized, Unorganized","[6001045]","1591","1562","",,
"1","Yellowknife, Census agglomeration (CA)","[995]","1593","1592","",15;16,
"1","Outside of census metropolitan areas (CMAs) and census agglomerations (CAs), Northwest Territories","","1595","1592","",,
"1","Yellowknife, City","[6106023]","1594","1593","",,
"1","Aklavik, Hamlet","[6101025]","1596","1595","",,
"1","Behchokò, Community government","[6103031]","1597","1595","",,
"1","Colville Lake, Settlement","[6102012]","1598","1595","",,
"1","Detah, Settlement","[6106021]","1599","1595","",,
"1","Déline, Chartered community","[6102003]","1600","1595","",,
"1","Enterprise, Hamlet","[6105003]","1601","1595","",,
"1","Fort Good Hope, Chartered community","[6102009]","1602","1595","",,
"1","Fort Liard, Hamlet","[6104009]","1603","1595","",,
"1","Fort McPherson, Hamlet","[6101015]","1604","1595","",,
"1","Fort Providence, Hamlet","[6104014]","1605","1595","",,
"1","Fort Resolution, Hamlet","[6105018]","1606","1595","",,
"1","Fort Simpson, Village","[6104038]","1607","1595","",,
"1","Fort Smith, Town","[6105001]","1608","1595","",,
"1","Gamètì, Community government","[6103049]","1609","1595","",,
"1","Hay River, Town","[6105016]","1610","1595","",,
"1","Inuvik, Town","[6101017]","1611","1595","",,
"1","Jean Marie River, Settlement","[6104013]","1612","1595","",,
"1","Kakisa, Settlement","[6104005]","1613","1595","",,
"1","Lutselk'e, Settlement","[6105020]","1614","1595","",,
"1","Nahanni Butte, Settlement","[6104010]","1615","1595","",,
"1","Norman Wells, Town","[6102007]","1616","1595","",,
"1","Paulatuk, Hamlet","[6101014]","1617","1595","",,
"1","Region 1, Unorganized, Unorganized","[6101063]","1618","1595","",,
"1","Region 2, Unorganized, Unorganized","[6102063]","1619","1595","",,
"1","Region 3, Unorganized, Unorganized","[6103097]","1620","1595","",,
"1","Region 4, Unorganized, Unorganized","[6104097]","1621","1595","",,
"1","Region 5, Unorganized, Unorganized","[6105097]","1622","1595","",,
"1","Region 6, Unorganized, Unorganized","[6106097]","1623","1595","",,
"1","Reliance, Settlement","[6105026]","1624","1595","",,
"1","Sachs Harbour, Hamlet","[6101041]","1625","1595","",,
"1","Sambaa K'e, Settlement","[6104006]","1626","1595","",,
"1","Tsiigehtchic, Chartered community","[6101010]","1627","1595","",,
"1","Tuktoyaktuk, Hamlet","[6101036]","1628","1595","",,
"1","Tulita, Hamlet","[6102005]","1629","1595","",,
"1","Ulukhaktok, Hamlet","[6101095]","1630","1595","",,
"1","Wekweètì, Community government","[6103052]","1631","1595","",,
"1","Whatì, Community government","[6103034]","1632","1595","",,
"1","Wrigley, Settlement","[6104044]","1633","1595","",,
"1","Outside of census metropolitan areas (CMAs) and census agglomerations (CAs), Nunavut","","1635","1634","",,
"1","Arctic Bay, Hamlet","[6204018]","1636","1635","",,
"1","Arviat, Hamlet","[6205015]","1637","1635","",,
"1","Baffin, Unorganized, Unorganized","[6204030]","1638","1635","",,
"1","Baker Lake, Hamlet","[6205023]","1639","1635","",,
"1","Bathurst Inlet, Settlement","[6208065]","1640","1635","",,
"1","Cambridge Bay, Hamlet","[6208073]","1641","1635","",,
"1","Cape Dorset, Hamlet","[6204007]","1642","1635","",,
"1","Chesterfield Inlet, Hamlet","[6205019]","1643","1635","",,
"1","Clyde River, Hamlet","[6204015]","1644","1635","",,
"1","Coral Harbour, Hamlet","[6205014]","1645","1635","",,
"1","Gjoa Haven, Hamlet","[6208081]","1646","1635","",,
"1","Grise Fiord, Hamlet","[6204025]","1647","1635","",,
"1","Hall Beach, Hamlet","[6204011]","1648","1635","",,
"1","Igloolik, Hamlet","[6204012]","1649","1635","",,
"1","Iqaluit, City","[6204003]","1650","1635","",,
"1","Keewatin, Unorganized, Unorganized","[6205033]","1651","1635","",,
"1","Kimmirut, Hamlet","[6204005]","1652","1635","",,
"1","Kitikmeot, Unorganized, Unorganized","[6208098]","1653","1635","",,
"1","Kugaaruk, Hamlet","[6208047]","1654","1635","",,
"1","Kugluktuk, Hamlet","[6208059]","1655","1635","",,
"1","Nanisivik, Settlement","[6204019]","1656","1635","",,
"1","Naujaat, Hamlet","[6205027]","1657","1635","",,
"1","Pangnirtung, Hamlet","[6204009]","1658","1635","",,
"1","Pond Inlet, Hamlet","[6204020]","1659","1635","",,
"1","Qikiqtarjuaq, Hamlet","[6204010]","1660","1635","",,
"1","Rankin Inlet, Hamlet","[6205017]","1661","1635","",,
"1","Resolute, Hamlet","[6204022]","1662","1635","",,
"1","Sanikiluaq, Hamlet","[6204001]","1663","1635","",,
"1","Taloyoak, Hamlet","[6208087]","1664","1635","",,
"1","Umingmaktok, Settlement","[6208068]","1665","1635","",,
"1","Whale Cove, Hamlet","[6205016]","1666","1635","",,
"1","Brandon, Census agglomeration (CA)","[610]","1668","1667","",,
"1","Portage la Prairie, Census agglomeration (CA)","[607]","1674","1667","",,
"1","Steinbach, Census agglomeration (CA)","[605]","1676","1667","",,
"1","Thompson, Census agglomeration (CA)","[640]","1678","1667","",,
"1","Winkler, Census agglomeration (CA)","[603]","1680","1667","",,
"1","Winnipeg, Census metropolitan area (CMA)","[602]","1684","1667","",,
"1","Outside of census metropolitan areas (CMAs) and census agglomerations (CAs), Manitoba","","1696","1667","",,
"1","Brandon, City","[4607062]","1669","1668","",,
"1","Cornwallis, Rural municipality","[4607060]","1670","1668","",,
"1","Elton, Rural municipality","[4607071]","1671","1668","",,
"1","Oakland-Wawanesa, Municipality","[4607046]","1672","1668","",,
"1","Whitehead, Rural municipality","[4607057]","1673","1668","",,
"1","Portage la Prairie, City","[4609029]","1675","1674","",,
"1","Steinbach, City","[4602044]","1677","1676","",,
"1","Thompson, City","[4622026]","1679","1678","",,
"1","Morden, City","[4603053]","1681","1680","",,
"1","Stanley, Rural municipality","[4603047]","1682","1680","",,
"1","Winkler, City","[4603050]","1683","1680","",,
"1","East St. Paul, Rural municipality","[4613032]","1685","1684","",,
"1","Headingley, Rural municipality","[4611042]","1686","1684","",,
"1","Macdonald, Rural municipality","[4610035]","1687","1684","",,
"1","Ritchot, Rural municipality","[4602075]","1688","1684","",,
"1","Rosser, Rural municipality","[4614015]","1689","1684","",,
"1","Springfield, Rural municipality","[4612047]","1690","1684","",,
"1","St. Clements, Rural municipality","[4613056]","1691","1684","",,
"1","St. François Xavier, Rural municipality","[4610052]","1692","1684","",,
"1","Taché, Rural municipality","[4602069]","1693","1684","",,
"1","West St. Paul, Rural municipality","[4613037]","1694","1684","",,
"1","Winnipeg, City","[4611040]","1695","1684","",,
"1","Alexander, Rural municipality","[4601071]","1697","1696","",,
"1","Alonsa, Rural municipality","[4617026]","1698","1696","",,
"1","Altona, Town","[4603040]","1699","1696","",,
"1","Arborg, Town","[4618074]","1700","1696","",,
"1","Argyle, Rural municipality","[4604057]","1701","1696","",,
"1","Armstrong, Rural municipality","[4618037]","1702","1696","",,
"1","Beausejour, Town","[4612056]","1703","1696","",,
"1","Bifrost-Riverton, Municipality","[4618076]","1704","1696","",,
"1","Boissevain-Morton, Municipality","[4605032]","1705","1696","",,
"1","Brenda-Waskada, Municipality","[4605044]","1706","1696","",,
"1","Brokenhead, Rural municipality","[4612054]","1707","1696","",,
"1","Carberry, Town","[4607068]","1708","1696","",,
"1","Carman, Town","[4603074]","1709","1696","",,
"1","Cartier, Rural municipality","[4610043]","1710","1696","",,
"1","Cartwright-Roblin, Municipality","[4604052]","1711","1696","",,
"1","Churchill, Town","[4623056]","1712","1696","",,
"1","Clanwilliam-Erickson, Municipality","[4615092]","1713","1696","",,
"1","Coldwell, Rural municipality","[4618044]","1714","1696","",,
"1","Dauphin, City","[4617050]","1715","1696","",,
"1","Dauphin, Rural municipality","[4617048]","1716","1696","",,
"1","De Salaberry, Rural municipality","[4602032]","1717","1696","",,
"1","Deloraine-Winchester, Municipality","[4605038]","1718","1696","",,
"1","Division No.  1, Unorganized, Unorganized","[4601094]","1719","1696","",,
"1","Division No. 17, Unorganized, Unorganized","[4617092]","1720","1696","",,
"1","Division No. 18, Unorganized, East Part, Unorganized","[4618091]","1721","1696","",,
"1","Division No. 18, Unorganized, West Part, Unorganized","[4618093]","1722","1696","",,
"1","Division No. 19, Unorganized, Unorganized","[4619045]","1723","1696","",,
"1","Division No. 20, Unorganized, North Part, Unorganized","[4620069]","1724","1696","",,
"1","Division No. 20, Unorganized, South Part, Unorganized","[4620066]","1725","1696","",,
"1","Division No. 21, Unorganized, Unorganized","[4621078]","1726","1696","",,
"1","Division No. 22, Unorganized, Unorganized","[4622046]","1727","1696","",,
"1","Division No. 23, Unorganized, Unorganized","[4623062]","1728","1696","",,
"1","Dufferin, Rural municipality","[4603072]","1729","1696","",,
"1","Dunnottar, Village","[4613049]","1730","1696","",,
"1","Ellice-Archie, Rural municipality","[4615047]","1731","1696","",,
"1","Emerson-Franklin, Municipality","[4602024]","1732","1696","",,
"1","Ethelbert, Municipality","[4617064]","1733","1696","",,
"1","Fisher, Rural municipality","[4618068]","1734","1696","",,
"1","Flin Flon (Part), City","[4621064]","1735","1696","",,
"1","Gilbert Plains, Municipality","[4617054]","1736","1696","",,
"1","Gillam, Indian Settlement","[4623025]","1737","1696","",,
"1","Gillam, Town","[4623022]","1738","1696","",,
"1","Gimli, Rural municipality","[4618031]","1739","1696","",,
"1","Glenboro-South Cypress, Municipality","[4607039]","1740","1696","",,
"1","Glenella-Lansdowne, Municipality","[4608055]","1741","1696","",,
"1","Grahamdale, Rural municipality","[4618060]","1742","1696","",,
"1","Grand Rapids, Town","[4621025]","1743","1696","",,
"1","Grandview, Municipality","[4617058]","1744","1696","",,
"1","Granville Lake, Indian Settlement","[4623039]","1745","1696","",,
"1","Grassland, Municipality","[4605062]","1746","1696","",,
"1","Grey, Rural municipality","[4609018]","1747","1696","",,
"1","Hamiota, Municipality","[4615037]","1748","1696","",,
"1","Hanover, Rural municipality","[4602041]","1749","1696","",,
"1","Harrison Park, Municipality","[4615070]","1750","1696","",,
"1","Hillsburg-Roblin-Shell River, Municipality","[4616048]","1751","1696","",,
"1","Ilford, Indian Settlement","[4622064]","1752","1696","",,
"1","Kelsey, Rural municipality","[4621052]","1753","1696","",,
"1","Killarney - Turtle Mountain, Rural municipality","[4605025]","1754","1696","",,
"1","La Broquerie, Rural municipality","[4602053]","1755","1696","",,
"1","Lac du Bonnet, Rural municipality","[4601057]","1756","1696","",,
"1","Lac du Bonnet, Town","[4601060]","1757","1696","",,
"1","Lakeshore, Rural municipality","[4617075]","1758","1696","",,
"1","Leaf Rapids, Town","[4623034]","1759","1696","",,
"1","Lorne, Municipality","[4604064]","1760","1696","",,
"1","Louise, Municipality","[4604040]","1761","1696","",,
"1","Lynn Lake, Town","[4623047]","1762","1696","",,
"1","McCreary, Municipality","[4617035]","1763","1696","",,
"1","Melita, Town","[4605052]","1764","1696","",,
"1","Minitonas-Bowsman, Municipality","[4620051]","1765","1696","",,
"1","Minnedosa, Town","[4615075]","1766","1696","",,
"1","Minto-Odanah, Municipality","[4615074]","1767","1696","",,
"1","Montcalm, Rural municipality","[4603030]","1768","1696","",,
"1","Morris, Rural municipality","[4603065]","1769","1696","",,
"1","Morris, Town","[4603067]","1770","1696","",,
"1","Mossey River, Rural municipality","[4617072]","1771","1696","",,
"1","Mountain (North), Rural municipality","[4620055]","1772","1696","",,
"1","Mountain (South), Rural municipality","[4620032]","1773","1696","",,
"1","Mystery Lake, Local government district","[4622017]","1774","1696","",,
"1","Neepawa, Town","[4615020]","1775","1696","",,
"1","Niverville, Town","[4602046]","1776","1696","",,
"1","Norfolk-Treherne, Municipality","[4608032]","1777","1696","",,
"1","North Cypress-Langford, Municipality","[4607066]","1778","1696","",,
"1","North Norfolk, Municipality","[4608046]","1779","1696","",,
"1","Oakview, Rural municipality","[4615032]","1780","1696","",,
"1","Pembina, Municipality","[4604034]","1781","1696","",,
"1","Pinawa, Local government district","[4601051]","1782","1696","",,
"1","Piney, Rural municipality","[4601039]","1783","1696","",,
"1","Pipestone, Rural municipality","[4606023]","1784","1696","",,
"1","Portage la Prairie, Rural municipality","[4609024]","1785","1696","",,
"1","Powerview-Pine Falls, Town","[4601075]","1786","1696","",,
"1","Prairie Lakes, Rural municipality","[4605071]","1787","1696","",,
"1","Prairie View, Municipality","[4615056]","1788","1696","",,
"1","Reynolds, Rural municipality","[4601043]","1789","1696","",,
"1","Rhineland, Municipality","[4603041]","1790","1696","",,
"1","Riding Mountain West, Rural municipality","[4616020]","1791","1696","",,
"1","Riverdale, Municipality","[4607076]","1792","1696","",,
"1","Rockwood, Rural municipality","[4614036]","1793","1696","",,
"1","Roland, Rural municipality","[4603062]","1794","1696","",,
"1","Rosedale, Rural municipality","[4615078]","1795","1696","",,
"1","Rossburn, Municipality","[4616005]","1796","1696","",,
"1","Russell-Binscarth, Municipality","[4616030]","1797","1696","",,
"1","Selkirk, City","[4613047]","1798","1696","",,
"1","Sifton, Rural municipality","[4606016]","1799","1696","",,
"1","Snow Lake, Town","[4621071]","1800","1696","",,
"1","Souris-Glenwood, Municipality","[4607052]","1801","1696","",,
"1","South Indian Lake, Indian Settlement","[4623037]","1802","1696","",,
"1","St-Pierre-Jolys, Village","[4602037]","1803","1696","",,
"1","St. Andrews, Rural municipality","[4613043]","1804","1696","",,
"1","St. Laurent, Rural municipality","[4618040]","1805","1696","",,
"1","Ste. Anne, Rural municipality","[4602057]","1806","1696","",,
"1","Ste. Anne, Town","[4602061]","1807","1696","",,
"1","Ste. Rose, Municipality","[4617041]","1808","1696","",,
"1","Stonewall, Town","[4614039]","1809","1696","",,
"1","Stuartburn, Rural municipality","[4601035]","1810","1696","",,
"1","Swan River, Town","[4620048]","1811","1696","",,
"1","Swan Valley West, Municipality","[4620042]","1812","1696","",,
"1","Teulon, Town","[4614042]","1813","1696","",,
"1","The Pas, Town","[4621045]","1814","1696","",,
"1","Thompson, Rural municipality","[4603058]","1815","1696","",,
"1","Two Borders, Municipality","[4605056]","1816","1696","",,
"1","Victoria Beach, Rural municipality","[4601078]","1817","1696","",,
"1","Victoria, Rural municipality","[4608042]","1818","1696","",,
"1","Virden, Town","[4606034]","1819","1696","",,
"1","Wallace-Woodworth, Rural municipality","[4606031]","1820","1696","",,
"1","West Interlake, Municipality","[4618056]","1821","1696","",,
"1","WestLake-Gladstone, Municipality","[4608060]","1822","1696","",,
"1","Whitemouth, Rural municipality","[4601046]","1823","1696","",,
"1","Winnipeg Beach, Town","[4618034]","1824","1696","",,
"1","Woodlands, Rural municipality","[4614031]","1825","1696","",,
